Iteration 0: BestViol=52852.5125 BestAff=0 BestCompact=188963.19 CurScore=528714088.1944 BestScore=528714088.1944 Temp=26435704.41 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=2264.7650 BestAff=0 BestCompact=193617.53 CurScore=22981112.2583 BestScore=22841267.5347 Temp=175902.35 NoImprove=103 Restarts=0 Time=19.36s
Iteration 2000: BestViol=781.0625 BestAff=0 BestCompact=194560.09 CurScore=8005185.0867 BestScore=8005185.0867 Temp=1170.45 NoImprove=10 Restarts=0 Time=27.58s
Iteration 3000: BestViol=97.7275 BestAff=0 BestCompact=195105.99 CurScore=1172380.9945 BestScore=1172380.9945 Temp=7.79 NoImprove=9 Restarts=0 Time=31.63s
Iteration 4000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=66439807.0558 BestScore=1172373.5903 Temp=2415887.91 NoImprove=474 Restarts=1 Time=36.84s
Iteration 5000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=97395320.4291 BestScore=1172373.5903 Temp=2610989.07 NoImprove=472 Restarts=3 Time=45.14s
Iteration 6000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=62397811.8751 BestScore=1172373.5903 Temp=1874279.33 NoImprove=470 Restarts=5 Time=54.31s
Iteration 7000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=59124554.6613 BestScore=1172373.5903 Temp=1197337.24 NoImprove=468 Restarts=7 Time=64.11s
Iteration 8000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=83440385.3172 BestScore=1172373.5903 Temp=3953580.32 NoImprove=466 Restarts=9 Time=73.39s
Iteration 9000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=38823887.8681 BestScore=1172373.5903 Temp=2486212.76 NoImprove=464 Restarts=11 Time=83.43s
Iteration 10000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=84810935.2007 BestScore=1172373.5903 Temp=2311087.22 NoImprove=462 Restarts=13 Time=93.26s
Iteration 11000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=49829039.7246 BestScore=1172373.5903 Temp=1948574.85 NoImprove=460 Restarts=15 Time=102.90s
Iteration 12000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=65988390.6550 BestScore=1172373.5903 Temp=3100432.20 NoImprove=458 Restarts=17 Time=112.88s
Iteration 13000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=85697295.8950 BestScore=1172373.5903 Temp=4320077.41 NoImprove=456 Restarts=19 Time=121.88s
Iteration 14000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=124512805.5860 BestScore=1172373.5903 Temp=4591808.80 NoImprove=454 Restarts=21 Time=130.95s
Iteration 15000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=70500292.3454 BestScore=1172373.5903 Temp=1979733.55 NoImprove=452 Restarts=23 Time=139.66s
Iteration 16000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=60156778.4619 BestScore=1172373.5903 Temp=2498561.25 NoImprove=450 Restarts=25 Time=148.69s
Iteration 17000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=33172113.4374 BestScore=1172373.5903 Temp=3959022.89 NoImprove=448 Restarts=27 Time=158.07s
Iteration 18000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=83408699.8957 BestScore=1172373.5903 Temp=2448852.55 NoImprove=446 Restarts=29 Time=168.40s
Iteration 19000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=30608410.5110 BestScore=1172373.5903 Temp=3632863.69 NoImprove=444 Restarts=31 Time=178.55s
Iteration 20000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=83076298.1212 BestScore=1172373.5903 Temp=2956339.13 NoImprove=442 Restarts=33 Time=187.73s
Iteration 21000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=103953924.3529 BestScore=1172373.5903 Temp=4236763.43 NoImprove=440 Restarts=35 Time=196.60s
Iteration 22000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=83844390.5319 BestScore=1172373.5903 Temp=4082526.06 NoImprove=438 Restarts=37 Time=205.60s
Iteration 23000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=109164702.4202 BestScore=1172373.5903 Temp=3937242.12 NoImprove=436 Restarts=39 Time=214.22s
Iteration 24000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=78235677.1715 BestScore=1172373.5903 Temp=3149738.46 NoImprove=434 Restarts=41 Time=223.07s
Iteration 25000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=117607134.9909 BestScore=1172373.5903 Temp=3769200.25 NoImprove=432 Restarts=43 Time=231.74s
Iteration 26000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=122471995.7415 BestScore=1172373.5903 Temp=3630421.30 NoImprove=430 Restarts=45 Time=240.55s
Iteration 27000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=90758866.2148 BestScore=1172373.5903 Temp=2698481.83 NoImprove=428 Restarts=47 Time=249.05s
Iteration 28000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=171032464.3988 BestScore=1172373.5903 Temp=4990132.98 NoImprove=426 Restarts=49 Time=258.12s
Iteration 29000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=56188114.4152 BestScore=1172373.5903 Temp=2101102.12 NoImprove=424 Restarts=51 Time=267.75s
Iteration 30000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=81631387.1223 BestScore=1172373.5903 Temp=3456821.87 NoImprove=422 Restarts=53 Time=277.25s
Iteration 31000: BestViol=97.7275 BestAff=0 BestCompact=195098.59 CurScore=89463864.1765 BestScore=1172373.5903 Temp=4701668.62 NoImprove=420 Restarts=55 Time=286.48s
