Iteration 0: BestViol=28727.8700 BestAff=0 BestCompact=182994.99 CurScore=287461694.9881 BestScore=287461694.9881 Temp=14373084.75 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=540.5925 BestAff=0 BestCompact=185160.68 CurScore=5591094.1856 BestScore=5591085.6765 Temp=95638.05 NoImprove=40 Restarts=0 Time=20.54s
Iteration 2000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=3244579.4151 BestScore=3244569.2535 Temp=636.37 NoImprove=306 Restarts=0 Time=33.01s
Iteration 3000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=56247712.4764 BestScore=3244569.2535 Temp=6248167.01 NoImprove=304 Restarts=2 Time=42.28s
Iteration 4000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=69316273.2304 BestScore=3244569.2535 Temp=4975242.26 NoImprove=302 Restarts=4 Time=52.04s
Iteration 5000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=88105348.4282 BestScore=3244569.2535 Temp=4432085.25 NoImprove=300 Restarts=6 Time=61.94s
Iteration 6000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=50524935.6181 BestScore=3244569.2535 Temp=4021941.04 NoImprove=298 Restarts=8 Time=72.06s
Iteration 7000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=55452658.2766 BestScore=3244569.2535 Temp=3401277.81 NoImprove=296 Restarts=10 Time=81.42s
Iteration 8000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=92622190.4018 BestScore=3244569.2535 Temp=4647052.03 NoImprove=294 Restarts=12 Time=91.27s
Iteration 9000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=69029862.1358 BestScore=3244569.2535 Temp=4695223.68 NoImprove=292 Restarts=14 Time=101.49s
Iteration 10000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=76311111.7820 BestScore=3244569.2535 Temp=3739962.15 NoImprove=290 Restarts=16 Time=111.78s
Iteration 11000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=70148367.2887 BestScore=3244569.2535 Temp=4232072.11 NoImprove=288 Restarts=18 Time=122.15s
Iteration 12000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=43499204.6806 BestScore=3244569.2535 Temp=4098970.86 NoImprove=286 Restarts=20 Time=132.45s
Iteration 13000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=82411642.2754 BestScore=3244569.2535 Temp=7666920.96 NoImprove=284 Restarts=22 Time=142.91s
Iteration 14000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=60910084.1100 BestScore=3244569.2535 Temp=3469995.69 NoImprove=282 Restarts=24 Time=152.78s
Iteration 15000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=105766236.9096 BestScore=3244569.2535 Temp=8039090.86 NoImprove=280 Restarts=26 Time=162.73s
Iteration 16000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=52351961.5507 BestScore=3244569.2535 Temp=5429954.52 NoImprove=278 Restarts=28 Time=172.90s
Iteration 17000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=53398989.0854 BestScore=3244569.2535 Temp=3483869.56 NoImprove=276 Restarts=30 Time=183.16s
Iteration 18000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=61049979.4822 BestScore=3244569.2535 Temp=5260154.43 NoImprove=274 Restarts=32 Time=192.89s
Iteration 19000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=60046140.0229 BestScore=3244569.2535 Temp=4903133.93 NoImprove=272 Restarts=34 Time=203.49s
Iteration 20000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=62353002.8764 BestScore=3244569.2535 Temp=2488779.68 NoImprove=270 Restarts=36 Time=213.69s
Iteration 21000: BestViol=305.9925 BestAff=0 BestCompact=184644.25 CurScore=69036159.3306 BestScore=3244569.2535 Temp=3951726.04 NoImprove=268 Restarts=38 Time=224.07s
