Iteration 0: BestViol=37918.3300 BestAff=0 BestCompact=55063.01 CurScore=379238363.0147 BestScore=379238363.0147 Temp=18961918.15 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=7304.9810 BestAff=0 BestCompact=65956.69 CurScore=73115766.6947 BestScore=73115766.6947 Temp=126172.01 NoImprove=1 Restarts=0 Time=4.78s
Iteration 2000: BestViol=6312.4910 BestAff=0 BestCompact=67117.50 CurScore=63192027.4984 BestScore=63192027.4984 Temp=839.54 NoImprove=19 Restarts=0 Time=8.89s
Iteration 3000: BestViol=5903.6850 BestAff=0 BestCompact=67064.31 CurScore=59103914.3069 BestScore=59103914.3069 Temp=5.59 NoImprove=274 Restarts=0 Time=12.68s
Iteration 4000: BestViol=5630.7470 BestAff=0 BestCompact=67528.28 CurScore=310628730.9552 BestScore=56374998.2784 Temp=9642088.21 NoImprove=124 Restarts=1 Time=15.67s
Iteration 5000: BestViol=5630.7470 BestAff=0 BestCompact=67528.28 CurScore=222969439.1111 BestScore=56374998.2784 Temp=11100541.39 NoImprove=122 Restarts=3 Time=19.74s
Iteration 6000: BestViol=5630.7470 BestAff=0 BestCompact=67528.28 CurScore=389248814.9836 BestScore=56374998.2784 Temp=14747045.13 NoImprove=120 Restarts=5 Time=24.47s
Iteration 7000: BestViol=5630.7470 BestAff=0 BestCompact=67528.28 CurScore=211593312.8219 BestScore=56374998.2784 Temp=11586086.81 NoImprove=118 Restarts=7 Time=28.97s
Iteration 8000: BestViol=5630.7470 BestAff=0 BestCompact=67528.28 CurScore=161212477.3406 BestScore=56374998.2784 Temp=7818309.96 NoImprove=116 Restarts=9 Time=33.57s
Iteration 9000: BestViol=2646.3000 BestAff=0 BestCompact=65200.53 CurScore=26528200.5266 BestScore=26528200.5266 Temp=52022.79 NoImprove=6 Restarts=9 Time=38.64s
Iteration 10000: BestViol=2119.8440 BestAff=0 BestCompact=65752.62 CurScore=21264192.6205 BestScore=21264192.6205 Temp=346.16 NoImprove=56 Restarts=9 Time=43.60s
Iteration 11000: BestViol=1646.4490 BestAff=0 BestCompact=65801.87 CurScore=16530291.8722 BestScore=16530291.8722 Temp=2.30 NoImprove=18 Restarts=9 Time=48.54s
Iteration 12000: BestViol=1528.0600 BestAff=0 BestCompact=65577.15 CurScore=302628295.8448 BestScore=15346177.1540 Temp=16631692.92 NoImprove=23 Restarts=10 Time=53.53s
Iteration 13000: BestViol=1528.0600 BestAff=0 BestCompact=65577.15 CurScore=330447619.8039 BestScore=15346177.1540 Temp=16942158.49 NoImprove=21 Restarts=12 Time=58.16s
Iteration 14000: BestViol=1528.0600 BestAff=0 BestCompact=65577.15 CurScore=374346174.5696 BestScore=15346177.1540 Temp=20983366.97 NoImprove=19 Restarts=14 Time=62.73s
Iteration 15000: BestViol=1528.0600 BestAff=0 BestCompact=65577.15 CurScore=297428519.9873 BestScore=15346177.1540 Temp=18312088.94 NoImprove=17 Restarts=16 Time=67.60s
Iteration 16000: BestViol=1528.0600 BestAff=0 BestCompact=65577.15 CurScore=358624949.2516 BestScore=15346177.1540 Temp=20233310.37 NoImprove=15 Restarts=18 Time=72.28s
Iteration 17000: BestViol=1528.0600 BestAff=0 BestCompact=65577.15 CurScore=369313425.9053 BestScore=15346177.1540 Temp=19473844.90 NoImprove=13 Restarts=20 Time=76.90s
Iteration 18000: BestViol=1528.0600 BestAff=0 BestCompact=65577.15 CurScore=444842578.9927 BestScore=15346177.1540 Temp=24278855.62 NoImprove=11 Restarts=22 Time=81.75s
Iteration 19000: BestViol=1528.0600 BestAff=0 BestCompact=65577.15 CurScore=358016311.5415 BestScore=15346177.1540 Temp=19724194.56 NoImprove=9 Restarts=24 Time=86.71s
