Iteration 0: BestViol=37896.0260 BestAff=0 BestCompact=57467.45 CurScore=379017727.4476 BestScore=379017727.4476 Temp=18950886.37 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=3916.9270 BestAff=0 BestCompact=71646.87 CurScore=39496084.6063 BestScore=39240916.8716 Temp=126098.60 NoImprove=19 Restarts=0 Time=5.42s
Iteration 2000: BestViol=1502.2870 BestAff=0 BestCompact=73407.83 CurScore=15096295.4715 BestScore=15096277.8296 Temp=839.06 NoImprove=62 Restarts=0 Time=10.55s
Iteration 3000: BestViol=1241.7810 BestAff=0 BestCompact=72555.41 CurScore=12490365.4083 BestScore=12490365.4083 Temp=5.58 NoImprove=5 Restarts=0 Time=14.91s
Iteration 4000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=11437306.3562 BestScore=11437306.3562 Temp=0.04 NoImprove=362 Restarts=0 Time=19.19s
Iteration 5000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=91219000.0368 BestScore=11437306.3562 Temp=2861236.80 NoImprove=360 Restarts=2 Time=23.85s
Iteration 6000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=42424853.9429 BestScore=11437306.3562 Temp=2734646.24 NoImprove=358 Restarts=4 Time=28.87s
Iteration 7000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=68396676.2825 BestScore=11437306.3562 Temp=3504571.13 NoImprove=356 Restarts=6 Time=34.06s
Iteration 8000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=136999838.8976 BestScore=11437306.3562 Temp=3855165.73 NoImprove=354 Restarts=8 Time=39.36s
Iteration 9000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=58495474.0026 BestScore=11437306.3562 Temp=2574273.14 NoImprove=352 Restarts=10 Time=44.39s
Iteration 10000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=97033777.2837 BestScore=11437306.3562 Temp=3300668.97 NoImprove=350 Restarts=12 Time=49.25s
Iteration 11000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=46784707.1302 BestScore=11437306.3562 Temp=2767851.95 NoImprove=348 Restarts=14 Time=54.24s
Iteration 12000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=95849860.2539 BestScore=11437306.3562 Temp=3684124.29 NoImprove=346 Restarts=16 Time=59.29s
Iteration 13000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=66769351.3133 BestScore=11437306.3562 Temp=3030606.80 NoImprove=344 Restarts=18 Time=64.48s
Iteration 14000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=73284675.2159 BestScore=11437306.3562 Temp=3168984.25 NoImprove=342 Restarts=20 Time=69.54s
Iteration 15000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=76404968.8710 BestScore=11437306.3562 Temp=3534668.21 NoImprove=340 Restarts=22 Time=74.58s
Iteration 16000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=38068769.1344 BestScore=11437306.3562 Temp=3020768.44 NoImprove=338 Restarts=24 Time=79.76s
Iteration 17000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=100771392.6507 BestScore=11437306.3562 Temp=3659834.87 NoImprove=336 Restarts=26 Time=85.05s
Iteration 18000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=69190049.6936 BestScore=11437306.3562 Temp=2705701.21 NoImprove=334 Restarts=28 Time=90.35s
Iteration 19000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=45031102.5649 BestScore=11437306.3562 Temp=2677267.08 NoImprove=332 Restarts=30 Time=95.50s
Iteration 20000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=40780727.7108 BestScore=11437306.3562 Temp=3325885.50 NoImprove=330 Restarts=32 Time=100.47s
Iteration 21000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=54479866.7776 BestScore=11437306.3562 Temp=2655447.38 NoImprove=328 Restarts=34 Time=105.62s
Iteration 22000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=52081390.3928 BestScore=11437306.3562 Temp=2969159.84 NoImprove=326 Restarts=36 Time=110.73s
Iteration 23000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=95541338.9099 BestScore=11437306.3562 Temp=3547886.60 NoImprove=324 Restarts=38 Time=115.70s
Iteration 24000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=119401793.0632 BestScore=11437306.3562 Temp=4576433.18 NoImprove=322 Restarts=40 Time=120.72s
Iteration 25000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=51160277.2725 BestScore=11437306.3562 Temp=3530384.35 NoImprove=320 Restarts=42 Time=125.93s
Iteration 26000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=92820375.8102 BestScore=11437306.3562 Temp=4287818.81 NoImprove=318 Restarts=44 Time=131.21s
Iteration 27000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=87833801.9029 BestScore=11437306.3562 Temp=3897802.41 NoImprove=316 Restarts=46 Time=136.50s
Iteration 28000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=75011967.3891 BestScore=11437306.3562 Temp=3498303.59 NoImprove=314 Restarts=48 Time=141.83s
Iteration 29000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=84735056.5653 BestScore=11437306.3562 Temp=3372434.98 NoImprove=312 Restarts=50 Time=146.72s
Iteration 30000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=114631112.3999 BestScore=11437306.3562 Temp=4961206.93 NoImprove=310 Restarts=52 Time=151.71s
Iteration 31000: BestViol=1136.3690 BestAff=0 BestCompact=73616.36 CurScore=59991197.1928 BestScore=11437306.3562 Temp=3926650.35 NoImprove=308 Restarts=54 Time=156.67s
