Iteration 0: BestViol=30462.9225 BestAff=0 BestCompact=185696.49 CurScore=304814921.4902 BestScore=304814921.4902 Temp=15240746.07 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=2136.1000 BestAff=0 BestCompact=187062.96 CurScore=21548062.9633 BestScore=21548062.9633 Temp=101411.45 NoImprove=53 Restarts=0 Time=15.42s
Iteration 2000: BestViol=891.7175 BestAff=0 BestCompact=184211.64 CurScore=9101403.9443 BestScore=9101386.6383 Temp=674.79 NoImprove=296 Restarts=0 Time=26.90s
Iteration 3000: BestViol=381.7175 BestAff=0 BestCompact=183412.33 CurScore=4000587.3326 BestScore=4000587.3326 Temp=4.49 NoImprove=13 Restarts=0 Time=33.52s
Iteration 4000: BestViol=342.1350 BestAff=0 BestCompact=183843.44 CurScore=3605193.4430 BestScore=3605193.4430 Temp=0.03 NoImprove=118 Restarts=0 Time=38.93s
Iteration 5000: BestViol=300.7175 BestAff=0 BestCompact=183721.10 CurScore=3190896.1042 BestScore=3190896.1042 Temp=0.00 NoImprove=382 Restarts=0 Time=44.25s
Iteration 6000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=133 Restarts=0 Time=48.47s
Iteration 7000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=1133 Restarts=0 Time=53.09s
Iteration 8000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=2133 Restarts=0 Time=56.96s
Iteration 9000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=3133 Restarts=0 Time=60.87s
Iteration 10000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=4133 Restarts=0 Time=64.73s
Iteration 11000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=5133 Restarts=0 Time=68.78s
Iteration 12000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=6133 Restarts=0 Time=72.90s
Iteration 13000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=7133 Restarts=0 Time=76.83s
Iteration 14000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=8133 Restarts=0 Time=80.69s
Iteration 15000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=9133 Restarts=0 Time=84.82s
Iteration 16000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=10133 Restarts=0 Time=89.07s
Iteration 17000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=11133 Restarts=0 Time=93.11s
Iteration 18000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=12133 Restarts=0 Time=97.04s
Iteration 19000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=13133 Restarts=0 Time=101.17s
Iteration 20000: BestViol=205.1350 BestAff=0 BestCompact=183899.53 CurScore=2235249.5344 BestScore=2235249.5344 Temp=0.00 NoImprove=14133 Restarts=0 Time=105.28s
