Iteration 0: BestViol=34181.5750 BestAff=1726 BestCompact=94263.00 CurScore=351403013.0031 BestScore=351403013.0031 Temp=17570150.65 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=1436.7850 BestAff=1582 BestCompact=106789.10 CurScore=23175639.0973 BestScore=23175639.0973 Temp=116911.23 NoImprove=12 Restarts=0 Time=15.51s
Iteration 2000: BestViol=1021.3025 BestAff=1572 BestCompact=105549.93 CurScore=18964574.9266 BestScore=18964574.9266 Temp=777.92 NoImprove=5 Restarts=0 Time=30.49s
Iteration 3000: BestViol=807.6975 BestAff=1566 BestCompact=104970.90 CurScore=16794945.9004 BestScore=16794945.9004 Temp=5.18 NoImprove=38 Restarts=0 Time=42.94s
Iteration 4000: BestViol=297.0950 BestAff=1563 BestCompact=104119.16 CurScore=11671569.1581 BestScore=11671569.1581 Temp=0.03 NoImprove=6 Restarts=0 Time=53.71s
Iteration 5000: BestViol=297.0950 BestAff=1562 BestCompact=104002.55 CurScore=11665952.5527 BestScore=11665952.5527 Temp=0.00 NoImprove=537 Restarts=0 Time=62.73s
Iteration 6000: BestViol=162.1025 BestAff=1561 BestCompact=104547.22 CurScore=10311072.2215 BestScore=10311072.2215 Temp=0.00 NoImprove=595 Restarts=0 Time=68.66s
Iteration 7000: BestViol=159.1025 BestAff=1560 BestCompact=104199.26 CurScore=10275224.2557 BestScore=10275224.2557 Temp=0.00 NoImprove=2 Restarts=0 Time=74.68s
Iteration 8000: BestViol=98.6975 BestAff=1559 BestCompact=104510.94 CurScore=9665985.9446 BestScore=9665985.9446 Temp=0.00 NoImprove=87 Restarts=0 Time=82.62s
Iteration 9000: BestViol=52.9125 BestAff=1558 BestCompact=104743.91 CurScore=9202868.9082 BestScore=9202868.9082 Temp=0.00 NoImprove=296 Restarts=0 Time=88.94s
Iteration 10000: BestViol=52.9125 BestAff=1557 BestCompact=104781.68 CurScore=9197406.6817 BestScore=9197406.6817 Temp=0.00 NoImprove=86 Restarts=0 Time=93.97s
Iteration 11000: BestViol=52.9125 BestAff=1556 BestCompact=104879.35 CurScore=9192004.3488 BestScore=9192004.3488 Temp=0.00 NoImprove=36 Restarts=0 Time=98.74s
Iteration 12000: BestViol=44.9125 BestAff=1555 BestCompact=104608.23 CurScore=9106233.2291 BestScore=9106233.2291 Temp=0.00 NoImprove=1 Restarts=0 Time=105.39s
Iteration 13000: BestViol=28.9125 BestAff=1554 BestCompact=103681.50 CurScore=8939806.4971 BestScore=8939806.4971 Temp=0.00 NoImprove=187 Restarts=0 Time=114.13s
Iteration 14000: BestViol=12.9125 BestAff=1554 BestCompact=103687.25 CurScore=8779812.2475 BestScore=8779812.2475 Temp=0.00 NoImprove=323 Restarts=0 Time=121.25s
