Iteration 0: BestViol=43163.0650 BestAff=3555 BestCompact=193038.61 CurScore=451376188.6121 BestScore=451376188.6121 Temp=22568809.43 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=3930.7475 BestAff=3263 BestCompact=254467.10 CurScore=57508442.0964 BestScore=57508442.0964 Temp=150172.15 NoImprove=7 Restarts=0 Time=54.79s
Iteration 2000: BestViol=1700.6450 BestAff=3231 BestCompact=266235.84 CurScore=35043185.8382 BestScore=35043185.8382 Temp=999.24 NoImprove=18 Restarts=0 Time=87.19s
Iteration 3000: BestViol=392.7475 BestAff=3214 BestCompact=278497.14 CurScore=21882972.1378 BestScore=21882972.1378 Temp=6.65 NoImprove=11 Restarts=0 Time=110.74s
Iteration 4000: BestViol=180.0075 BestAff=3212 BestCompact=278061.69 CurScore=19744136.6928 BestScore=19744136.6928 Temp=0.04 NoImprove=70 Restarts=0 Time=135.27s
Iteration 5000: BestViol=164.0075 BestAff=3211 BestCompact=277944.55 CurScore=19578519.5483 BestScore=19578519.5483 Temp=0.00 NoImprove=469 Restarts=0 Time=154.68s
Iteration 6000: BestViol=111.0075 BestAff=3208 BestCompact=276535.69 CurScore=19030610.6859 BestScore=19030610.6859 Temp=0.00 NoImprove=80 Restarts=0 Time=174.46s
Iteration 7000: BestViol=93.0075 BestAff=3208 BestCompact=276114.95 CurScore=18850189.9537 BestScore=18850189.9537 Temp=0.00 NoImprove=326 Restarts=0 Time=195.99s
Iteration 8000: BestViol=93.0075 BestAff=3208 BestCompact=276114.95 CurScore=18850189.9537 BestScore=18850189.9537 Temp=0.00 NoImprove=1326 Restarts=0 Time=218.86s
Iteration 9000: BestViol=93.0075 BestAff=3208 BestCompact=276114.95 CurScore=18850189.9537 BestScore=18850189.9537 Temp=0.00 NoImprove=2326 Restarts=0 Time=244.93s
Iteration 10000: BestViol=92.0075 BestAff=3207 BestCompact=276146.06 CurScore=18834721.0650 BestScore=18834721.0650 Temp=0.00 NoImprove=588 Restarts=0 Time=273.22s
Iteration 11000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=813 Restarts=0 Time=299.43s
Iteration 12000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=1813 Restarts=0 Time=326.04s
Iteration 13000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=2813 Restarts=0 Time=351.67s
Iteration 14000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=3813 Restarts=0 Time=379.11s
Iteration 15000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=4813 Restarts=0 Time=405.65s
Iteration 16000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=5813 Restarts=0 Time=433.04s
Iteration 17000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=6813 Restarts=0 Time=458.67s
Iteration 18000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=7813 Restarts=0 Time=484.69s
Iteration 19000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=8813 Restarts=0 Time=510.51s
Iteration 20000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=9813 Restarts=0 Time=534.16s
Iteration 21000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=10813 Restarts=0 Time=557.36s
Iteration 22000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=11813 Restarts=0 Time=581.30s
Iteration 23000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=12813 Restarts=0 Time=607.41s
Iteration 24000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=13813 Restarts=0 Time=632.77s
Iteration 25000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=14813 Restarts=0 Time=658.46s
Iteration 26000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=15813 Restarts=0 Time=686.92s
Iteration 27000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=16813 Restarts=0 Time=713.57s
Iteration 28000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=17813 Restarts=0 Time=740.74s
Iteration 29000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=18813 Restarts=0 Time=768.64s
Iteration 30000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=19813 Restarts=0 Time=795.29s
Iteration 31000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=20813 Restarts=0 Time=822.20s
Iteration 32000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=21813 Restarts=0 Time=848.89s
Iteration 33000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=22813 Restarts=0 Time=875.77s
Iteration 34000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=23813 Restarts=0 Time=902.49s
Iteration 35000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=24813 Restarts=0 Time=928.47s
Iteration 36000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=25813 Restarts=0 Time=955.25s
Iteration 37000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=26813 Restarts=0 Time=982.04s
Iteration 38000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=27813 Restarts=0 Time=1008.18s
Iteration 39000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=28813 Restarts=0 Time=1033.66s
Iteration 40000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=29813 Restarts=0 Time=1058.48s
Iteration 41000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=30813 Restarts=0 Time=1082.76s
Iteration 42000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=31813 Restarts=0 Time=1106.92s
Iteration 43000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=32813 Restarts=0 Time=1133.39s
Iteration 44000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=33813 Restarts=0 Time=1158.96s
Iteration 45000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=34813 Restarts=0 Time=1186.09s
Iteration 46000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=35813 Restarts=0 Time=1212.19s
Iteration 47000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=36813 Restarts=0 Time=1237.99s
Iteration 48000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=37813 Restarts=0 Time=1263.61s
Iteration 49000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=38813 Restarts=0 Time=1287.65s
Iteration 50000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=39813 Restarts=0 Time=1311.58s
Iteration 51000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=40813 Restarts=0 Time=1336.62s
Iteration 52000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=41813 Restarts=0 Time=1361.21s
Iteration 53000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=42813 Restarts=0 Time=1385.96s
Iteration 54000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=43813 Restarts=0 Time=1411.78s
Iteration 55000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=44813 Restarts=0 Time=1437.24s
Iteration 56000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=45813 Restarts=0 Time=1463.11s
Iteration 57000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=46813 Restarts=0 Time=1487.52s
Iteration 58000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=47813 Restarts=0 Time=1512.32s
Iteration 59000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=48813 Restarts=0 Time=1535.74s
Iteration 60000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=49813 Restarts=0 Time=1560.68s
Iteration 61000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=50813 Restarts=0 Time=1586.83s
Iteration 62000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=51813 Restarts=0 Time=1611.83s
Iteration 63000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=52813 Restarts=0 Time=1638.16s
Iteration 64000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=53813 Restarts=0 Time=1663.13s
Iteration 65000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=54813 Restarts=0 Time=1687.85s
Iteration 66000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=55813 Restarts=0 Time=1713.84s
Iteration 67000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=56813 Restarts=0 Time=1740.72s
Iteration 68000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=57813 Restarts=0 Time=1766.89s
Iteration 69000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=58813 Restarts=0 Time=1792.92s
Iteration 70000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=59813 Restarts=0 Time=1819.18s
Iteration 71000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=60813 Restarts=0 Time=1846.24s
Iteration 72000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=61813 Restarts=0 Time=1871.58s
Iteration 73000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=62813 Restarts=0 Time=1898.54s
Iteration 74000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=63813 Restarts=0 Time=1922.63s
Iteration 75000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=64813 Restarts=0 Time=1945.77s
Iteration 76000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=65813 Restarts=0 Time=1971.05s
Iteration 77000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=66813 Restarts=0 Time=1995.64s
Iteration 78000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=67813 Restarts=0 Time=2021.47s
Iteration 79000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=68813 Restarts=0 Time=2047.93s
Iteration 80000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=69813 Restarts=0 Time=2075.28s
Iteration 81000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=70813 Restarts=0 Time=2099.50s
Iteration 82000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=71813 Restarts=0 Time=2124.38s
Iteration 83000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=72813 Restarts=0 Time=2149.46s
Iteration 84000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=73813 Restarts=0 Time=2175.02s
Iteration 85000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=74813 Restarts=0 Time=2199.87s
Iteration 86000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=75813 Restarts=0 Time=2225.10s
Iteration 87000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=76813 Restarts=0 Time=2250.18s
Iteration 88000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=77813 Restarts=0 Time=2274.90s
Iteration 89000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=78813 Restarts=0 Time=2299.95s
Iteration 90000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=79813 Restarts=0 Time=2324.19s
Iteration 91000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=80813 Restarts=0 Time=2348.15s
Iteration 92000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=81813 Restarts=0 Time=2371.78s
Iteration 93000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=82813 Restarts=0 Time=2395.70s
Iteration 94000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=83813 Restarts=0 Time=2420.69s
Iteration 95000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=84813 Restarts=0 Time=2446.46s
Iteration 96000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=85813 Restarts=0 Time=2471.65s
Iteration 97000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=86813 Restarts=0 Time=2497.97s
Iteration 98000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=87813 Restarts=0 Time=2523.72s
Iteration 99000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=88813 Restarts=0 Time=2550.68s
Iteration 100000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=89813 Restarts=0 Time=2577.09s
Iteration 101000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=90813 Restarts=0 Time=2603.83s
Iteration 102000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=91813 Restarts=0 Time=2630.72s
Iteration 103000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=92813 Restarts=0 Time=2656.48s
Iteration 104000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=93813 Restarts=0 Time=2682.81s
Iteration 105000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=94813 Restarts=0 Time=2708.59s
Iteration 106000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=95813 Restarts=0 Time=2736.56s
Iteration 107000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=96813 Restarts=0 Time=2763.62s
Iteration 108000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=97813 Restarts=0 Time=2788.05s
Iteration 109000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=98813 Restarts=0 Time=2814.34s
Iteration 110000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=99813 Restarts=0 Time=2840.48s
Iteration 111000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=100813 Restarts=0 Time=2866.70s
Iteration 112000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=101813 Restarts=0 Time=2892.62s
Iteration 113000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=102813 Restarts=0 Time=2918.73s
Iteration 114000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=103813 Restarts=0 Time=2943.11s
Iteration 115000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=104813 Restarts=0 Time=2967.04s
Iteration 116000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=105813 Restarts=0 Time=2990.93s
Iteration 117000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=106813 Restarts=0 Time=3016.11s
Iteration 118000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=107813 Restarts=0 Time=3041.46s
Iteration 119000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=108813 Restarts=0 Time=3067.28s
Iteration 120000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=109813 Restarts=0 Time=3093.46s
Iteration 121000: BestViol=87.0050 BestAff=3208 BestCompact=276171.54 CurScore=18790221.5388 BestScore=18790221.5388 Temp=0.00 NoImprove=110813 Restarts=0 Time=3118.58s
