Iteration 0: BestViol=51042.0000 BestAff=3835 BestCompact=117016.52 CurScore=531629516.5195 BestScore=531629516.5195 Temp=26581475.83 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=26261.9230 BestAff=3773 BestCompact=124440.18 CurScore=283495170.1841 BestScore=283495170.1841 Temp=176872.30 NoImprove=6 Restarts=0 Time=10.89s
Iteration 2000: BestViol=14423.3710 BestAff=3777 BestCompact=125986.78 CurScore=165133196.7791 BestScore=165133196.7791 Temp=1176.90 NoImprove=40 Restarts=0 Time=21.06s
Iteration 3000: BestViol=9502.6910 BestAff=3782 BestCompact=129444.73 CurScore=115957354.7306 BestScore=115957354.7306 Temp=7.83 NoImprove=24 Restarts=0 Time=31.25s
Iteration 4000: BestViol=8089.4030 BestAff=3778 BestCompact=129319.25 CurScore=101802349.2455 BestScore=101802349.2455 Temp=0.05 NoImprove=86 Restarts=0 Time=40.77s
Iteration 5000: BestViol=6094.4420 BestAff=3777 BestCompact=129834.92 CurScore=81847754.9208 BestScore=81847754.9208 Temp=0.00 NoImprove=44 Restarts=0 Time=45.02s
Iteration 6000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=627079884.0900 BestScore=78886746.7572 Temp=17664901.31 NoImprove=113 Restarts=1 Time=48.58s
Iteration 7000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=462553917.2721 BestScore=78886746.7572 Temp=14580966.00 NoImprove=111 Restarts=3 Time=60.92s
Iteration 8000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=609446596.6149 BestScore=78886746.7572 Temp=19543904.05 NoImprove=109 Restarts=5 Time=72.82s
Iteration 9000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=644069213.4355 BestScore=78886746.7572 Temp=19815475.83 NoImprove=107 Restarts=7 Time=85.48s
Iteration 10000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=310456934.7418 BestScore=78886746.7572 Temp=11298137.00 NoImprove=105 Restarts=9 Time=97.99s
Iteration 11000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=610595563.7492 BestScore=78886746.7572 Temp=17781427.79 NoImprove=103 Restarts=11 Time=110.42s
Iteration 12000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=723766022.5588 BestScore=78886746.7572 Temp=20681213.71 NoImprove=101 Restarts=13 Time=123.16s
Iteration 13000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=521646713.2653 BestScore=78886746.7572 Temp=19212006.97 NoImprove=99 Restarts=15 Time=135.32s
Iteration 14000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=712838912.9366 BestScore=78886746.7572 Temp=21675676.35 NoImprove=97 Restarts=17 Time=148.62s
Iteration 15000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=615751671.8262 BestScore=78886746.7572 Temp=22500323.48 NoImprove=95 Restarts=19 Time=160.59s
Iteration 16000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=723660221.0433 BestScore=78886746.7572 Temp=21862534.59 NoImprove=93 Restarts=21 Time=173.41s
Iteration 17000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=640618267.4720 BestScore=78886746.7572 Temp=22752139.02 NoImprove=91 Restarts=23 Time=186.43s
Iteration 18000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=405618356.9779 BestScore=78886746.7572 Temp=14167330.11 NoImprove=89 Restarts=25 Time=199.56s
Iteration 19000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=589393899.2524 BestScore=78886746.7572 Temp=19454260.42 NoImprove=87 Restarts=27 Time=212.58s
Iteration 20000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=727977849.3397 BestScore=78886746.7572 Temp=25139262.28 NoImprove=85 Restarts=29 Time=225.84s
Iteration 21000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=614883729.4541 BestScore=78886746.7572 Temp=23422352.50 NoImprove=83 Restarts=31 Time=239.11s
Iteration 22000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=425884409.2417 BestScore=78886746.7572 Temp=15695476.09 NoImprove=81 Restarts=33 Time=252.05s
Iteration 23000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=750321714.8692 BestScore=78886746.7572 Temp=23911190.09 NoImprove=79 Restarts=35 Time=264.37s
Iteration 24000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=665369239.0592 BestScore=78886746.7572 Temp=21516114.01 NoImprove=77 Restarts=37 Time=278.26s
Iteration 25000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=533640842.4247 BestScore=78886746.7572 Temp=18659809.46 NoImprove=75 Restarts=39 Time=290.36s
Iteration 26000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=412388245.7900 BestScore=78886746.7572 Temp=16412266.09 NoImprove=73 Restarts=41 Time=302.24s
Iteration 27000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=571451628.1824 BestScore=78886746.7572 Temp=19509805.40 NoImprove=71 Restarts=43 Time=313.81s
Iteration 28000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=1050335558.2767 BestScore=78886746.7572 Temp=37082700.06 NoImprove=69 Restarts=45 Time=326.80s
Iteration 29000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=541748549.1883 BestScore=78886746.7572 Temp=22972083.67 NoImprove=67 Restarts=47 Time=340.55s
Iteration 30000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=486987383.5167 BestScore=78886746.7572 Temp=19594865.69 NoImprove=65 Restarts=49 Time=354.30s
Iteration 31000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=718112277.0472 BestScore=78886746.7572 Temp=26213439.43 NoImprove=63 Restarts=51 Time=367.92s
Iteration 32000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=614532626.4735 BestScore=78886746.7572 Temp=23921422.48 NoImprove=61 Restarts=53 Time=380.08s
Iteration 33000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=540453491.3978 BestScore=78886746.7572 Temp=22494882.58 NoImprove=59 Restarts=55 Time=392.97s
Iteration 34000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=525248334.4354 BestScore=78886746.7572 Temp=22478594.23 NoImprove=57 Restarts=57 Time=405.07s
Iteration 35000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=682564202.0266 BestScore=78886746.7572 Temp=29338125.96 NoImprove=55 Restarts=59 Time=419.02s
Iteration 36000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=775708969.6410 BestScore=78886746.7572 Temp=27756276.23 NoImprove=53 Restarts=61 Time=432.86s
Iteration 37000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=565248327.2552 BestScore=78886746.7572 Temp=24372541.07 NoImprove=51 Restarts=63 Time=446.06s
Iteration 38000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=551172265.7303 BestScore=78886746.7572 Temp=23268319.01 NoImprove=49 Restarts=65 Time=459.35s
Iteration 39000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=382778528.3125 BestScore=78886746.7572 Temp=19191424.22 NoImprove=47 Restarts=67 Time=472.35s
Iteration 40000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=999677574.7614 BestScore=78886746.7572 Temp=41846956.95 NoImprove=45 Restarts=69 Time=485.04s
Iteration 41000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=529551854.1698 BestScore=78886746.7572 Temp=21248728.76 NoImprove=43 Restarts=71 Time=497.22s
Iteration 42000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=518735393.3577 BestScore=78886746.7572 Temp=22561506.22 NoImprove=41 Restarts=73 Time=509.04s
Iteration 43000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=879816282.0357 BestScore=78886746.7572 Temp=37403599.99 NoImprove=39 Restarts=75 Time=522.31s
Iteration 44000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=588072217.1721 BestScore=78886746.7572 Temp=25741758.42 NoImprove=37 Restarts=77 Time=535.03s
Iteration 45000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=687698998.2418 BestScore=78886746.7572 Temp=27715216.28 NoImprove=35 Restarts=79 Time=548.05s
Iteration 46000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=681101832.1102 BestScore=78886746.7572 Temp=29891963.35 NoImprove=33 Restarts=81 Time=560.83s
Iteration 47000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=735517657.7698 BestScore=78886746.7572 Temp=33263992.32 NoImprove=31 Restarts=83 Time=573.68s
Iteration 48000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=595405771.2347 BestScore=78886746.7572 Temp=25711023.04 NoImprove=29 Restarts=85 Time=585.76s
Iteration 49000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=578762113.3935 BestScore=78886746.7572 Temp=25823967.84 NoImprove=27 Restarts=87 Time=598.35s
Iteration 50000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=477930309.6315 BestScore=78886746.7572 Temp=21089398.13 NoImprove=25 Restarts=89 Time=611.21s
Iteration 51000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=639180277.0897 BestScore=78886746.7572 Temp=28333720.11 NoImprove=23 Restarts=91 Time=623.05s
Iteration 52000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=686297400.9009 BestScore=78886746.7572 Temp=33924737.59 NoImprove=21 Restarts=93 Time=635.47s
Iteration 53000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=616929001.1611 BestScore=78886746.7572 Temp=30616489.66 NoImprove=19 Restarts=95 Time=648.34s
Iteration 54000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=430384681.9702 BestScore=78886746.7572 Temp=22918204.71 NoImprove=17 Restarts=97 Time=661.96s
Iteration 55000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=655209614.6852 BestScore=78886746.7572 Temp=32697030.84 NoImprove=15 Restarts=99 Time=675.34s
Iteration 56000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=617642922.7391 BestScore=78886746.7572 Temp=30456086.89 NoImprove=13 Restarts=101 Time=689.13s
Iteration 57000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=601050949.0805 BestScore=78886746.7572 Temp=29921930.94 NoImprove=11 Restarts=103 Time=702.36s
Iteration 58000: BestViol=5798.3140 BestAff=3777 BestCompact=130106.76 CurScore=725186201.1169 BestScore=78886746.7572 Temp=34196934.51 NoImprove=9 Restarts=105 Time=714.85s
