Iteration 0: BestViol=62139.5690 BestAff=3947 BestCompact=119747.73 CurScore=643223937.7269 BestScore=643223937.7269 Temp=32161196.89 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=5655.0520 BestAff=3843 BestCompact=145031.77 CurScore=77832051.7732 BestScore=77832051.7732 Temp=213999.59 NoImprove=4 Restarts=0 Time=32.09s
Iteration 2000: BestViol=1700.2030 BestAff=3820 BestCompact=142674.26 CurScore=38154704.2629 BestScore=38154704.2629 Temp=1423.95 NoImprove=57 Restarts=0 Time=69.36s
Iteration 3000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=226977301.2769 BestScore=36180780.3990 Temp=18815365.91 NoImprove=36 Restarts=2 Time=102.05s
Iteration 4000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=386031189.2878 BestScore=36180780.3990 Temp=26207470.42 NoImprove=31 Restarts=7 Time=138.71s
Iteration 5000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=665332173.1993 BestScore=36180780.3990 Temp=37291505.15 NoImprove=26 Restarts=12 Time=174.46s
Iteration 6000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=369990677.9566 BestScore=36180780.3990 Temp=24680818.54 NoImprove=21 Restarts=17 Time=209.45s
Iteration 7000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=368187579.2860 BestScore=36180780.3990 Temp=25014829.62 NoImprove=16 Restarts=22 Time=245.22s
Iteration 8000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=484637103.7948 BestScore=36180780.3990 Temp=26622683.64 NoImprove=11 Restarts=27 Time=280.54s
Iteration 9000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=405634048.8261 BestScore=36180780.3990 Temp=23040655.80 NoImprove=6 Restarts=32 Time=315.56s
Iteration 10000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=467146550.8929 BestScore=36180780.3990 Temp=24065432.08 NoImprove=1 Restarts=37 Time=350.88s
Iteration 11000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=82058502.8829 BestScore=36180780.3990 Temp=13312661.67 NoImprove=197 Restarts=41 Time=386.84s
Iteration 12000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=103386565.7307 BestScore=36180780.3990 Temp=8716514.95 NoImprove=192 Restarts=46 Time=421.76s
Iteration 13000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=159412885.8616 BestScore=36180780.3990 Temp=9885740.22 NoImprove=187 Restarts=51 Time=456.97s
Iteration 14000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=204413736.6893 BestScore=36180780.3990 Temp=13852141.53 NoImprove=182 Restarts=56 Time=492.04s
Iteration 15000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=152512830.0582 BestScore=36180780.3990 Temp=9013794.34 NoImprove=177 Restarts=61 Time=524.09s
Iteration 16000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=96478830.2201 BestScore=36180780.3990 Temp=10962353.43 NoImprove=172 Restarts=66 Time=558.51s
Iteration 17000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=105295500.7626 BestScore=36180780.3990 Temp=10357302.73 NoImprove=167 Restarts=71 Time=592.80s
Iteration 18000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=231062628.4369 BestScore=36180780.3990 Temp=12744533.66 NoImprove=162 Restarts=76 Time=627.02s
Iteration 19000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=83792947.9851 BestScore=36180780.3990 Temp=7653193.93 NoImprove=157 Restarts=81 Time=661.49s
Iteration 20000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=143178509.5056 BestScore=36180780.3990 Temp=10159038.54 NoImprove=152 Restarts=86 Time=696.51s
Iteration 21000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=134984492.6622 BestScore=36180780.3990 Temp=15636235.44 NoImprove=147 Restarts=91 Time=731.18s
Iteration 22000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=89093383.5448 BestScore=36180780.3990 Temp=14292430.28 NoImprove=142 Restarts=96 Time=766.30s
Iteration 23000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=88970229.9433 BestScore=36180780.3990 Temp=13681372.60 NoImprove=137 Restarts=101 Time=803.98s
Iteration 24000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=174741787.6403 BestScore=36180780.3990 Temp=9792789.35 NoImprove=132 Restarts=106 Time=837.71s
Iteration 25000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=228132183.2909 BestScore=36180780.3990 Temp=17257888.43 NoImprove=127 Restarts=111 Time=871.18s
Iteration 26000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=167833299.4988 BestScore=36180780.3990 Temp=14364303.50 NoImprove=122 Restarts=116 Time=905.48s
Iteration 27000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=174917719.0966 BestScore=36180780.3990 Temp=15993373.46 NoImprove=117 Restarts=121 Time=939.90s
Iteration 28000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=212801260.6946 BestScore=36180780.3990 Temp=12133808.61 NoImprove=112 Restarts=126 Time=973.76s
Iteration 29000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=103647915.9969 BestScore=36180780.3990 Temp=13267087.57 NoImprove=107 Restarts=131 Time=1007.22s
Iteration 30000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=378107538.7574 BestScore=36180780.3990 Temp=20638451.61 NoImprove=102 Restarts=136 Time=1042.73s
Iteration 31000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=268678880.0552 BestScore=36180780.3990 Temp=17193896.95 NoImprove=97 Restarts=141 Time=1078.66s
Iteration 32000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=166464974.7374 BestScore=36180780.3990 Temp=15039071.65 NoImprove=92 Restarts=146 Time=1114.31s
Iteration 33000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=108074212.8552 BestScore=36180780.3990 Temp=13303372.57 NoImprove=87 Restarts=151 Time=1148.38s
Iteration 34000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=248143146.4794 BestScore=36180780.3990 Temp=19326720.90 NoImprove=82 Restarts=156 Time=1185.14s
Iteration 35000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=300796582.2575 BestScore=36180780.3990 Temp=19857144.99 NoImprove=77 Restarts=161 Time=1220.60s
Iteration 36000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=211559038.3341 BestScore=36180780.3990 Temp=21137874.95 NoImprove=72 Restarts=166 Time=1254.48s
Iteration 37000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=206260643.8654 BestScore=36180780.3990 Temp=12865678.44 NoImprove=67 Restarts=171 Time=1289.09s
Iteration 38000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=300750516.7251 BestScore=36180780.3990 Temp=21167456.45 NoImprove=62 Restarts=176 Time=1323.22s
Iteration 39000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=164105793.7946 BestScore=36180780.3990 Temp=13155649.26 NoImprove=57 Restarts=181 Time=1357.93s
Iteration 40000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=151057891.0420 BestScore=36180780.3990 Temp=16390007.50 NoImprove=52 Restarts=186 Time=1392.54s
Iteration 41000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=200007987.2001 BestScore=36180780.3990 Temp=18715764.92 NoImprove=47 Restarts=191 Time=1428.87s
Iteration 42000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=259256524.5458 BestScore=36180780.3990 Temp=19956494.70 NoImprove=42 Restarts=196 Time=1463.25s
Iteration 43000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=276982352.4161 BestScore=36180780.3990 Temp=18455361.64 NoImprove=37 Restarts=201 Time=1498.64s
Iteration 44000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=235658669.2710 BestScore=36180780.3990 Temp=17405537.15 NoImprove=32 Restarts=206 Time=1534.45s
Iteration 45000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=419062983.2818 BestScore=36180780.3990 Temp=24223251.72 NoImprove=27 Restarts=211 Time=1569.69s
Iteration 46000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=405861919.0225 BestScore=36180780.3990 Temp=22405122.71 NoImprove=22 Restarts=216 Time=1605.00s
Iteration 47000: BestViol=1506.1980 BestAff=3814 BestCompact=141800.40 CurScore=306798351.8219 BestScore=36180780.3990 Temp=22494745.71 NoImprove=17 Restarts=221 Time=1640.06s
