Iteration 0: BestViol=52852.5125 BestAff=3616 BestCompact=194625.23 CurScore=548607750.2255 BestScore=548607750.2255 Temp=27430387.51 NoImprove=0 Restarts=0 Time=0.00s
Iteration 1000: BestViol=3289.8200 BestAff=3658 BestCompact=233495.79 CurScore=109157421.3052 BestScore=53250695.7917 Temp=6772614.92 NoImprove=115 Restarts=1 Time=57.13s
Iteration 2000: BestViol=3289.8200 BestAff=3658 BestCompact=233495.79 CurScore=153217113.8407 BestScore=53250695.7917 Temp=18024668.13 NoImprove=110 Restarts=6 Time=111.41s
Iteration 3000: BestViol=3289.8200 BestAff=3658 BestCompact=233495.79 CurScore=117953332.6400 BestScore=53250695.7917 Temp=16519334.46 NoImprove=105 Restarts=11 Time=162.74s
Iteration 4000: BestViol=3289.8200 BestAff=3658 BestCompact=233495.79 CurScore=124084345.8770 BestScore=53250695.7917 Temp=15666919.79 NoImprove=100 Restarts=16 Time=216.24s
Iteration 5000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=329683532.9364 BestScore=24956864.1967 Temp=20344871.21 NoImprove=139 Restarts=20 Time=261.66s
Iteration 6000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=182114588.7770 BestScore=24956864.1967 Temp=9696694.61 NoImprove=134 Restarts=25 Time=311.56s
Iteration 7000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=232791805.0454 BestScore=24956864.1967 Temp=16245427.13 NoImprove=129 Restarts=30 Time=360.29s
Iteration 8000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=132680709.0320 BestScore=24956864.1967 Temp=16024060.08 NoImprove=124 Restarts=35 Time=412.65s
Iteration 9000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=172984173.2091 BestScore=24956864.1967 Temp=14725557.51 NoImprove=119 Restarts=40 Time=466.71s
Iteration 10000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=340683780.1564 BestScore=24956864.1967 Temp=22631833.18 NoImprove=114 Restarts=45 Time=517.98s
Iteration 11000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=183827616.2220 BestScore=24956864.1967 Temp=16036094.00 NoImprove=109 Restarts=50 Time=569.81s
Iteration 12000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=61887121.2605 BestScore=24956864.1967 Temp=16290957.47 NoImprove=104 Restarts=55 Time=624.50s
Iteration 13000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=213655574.1277 BestScore=24956864.1967 Temp=18296907.28 NoImprove=99 Restarts=60 Time=679.53s
Iteration 14000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=131667953.2035 BestScore=24956864.1967 Temp=24874357.36 NoImprove=94 Restarts=65 Time=733.38s
Iteration 15000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=107169659.6390 BestScore=24956864.1967 Temp=23793543.29 NoImprove=89 Restarts=70 Time=783.18s
Iteration 16000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=159673934.3412 BestScore=24956864.1967 Temp=14662551.60 NoImprove=84 Restarts=75 Time=835.13s
Iteration 17000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=479332704.1171 BestScore=24956864.1967 Temp=23931472.27 NoImprove=79 Restarts=80 Time=888.36s
Iteration 18000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=90369666.4637 BestScore=24956864.1967 Temp=10054824.20 NoImprove=74 Restarts=85 Time=937.78s
Iteration 19000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=149875832.1853 BestScore=24956864.1967 Temp=19195481.91 NoImprove=69 Restarts=90 Time=991.48s
Iteration 20000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=97361568.1734 BestScore=24956864.1967 Temp=16809089.09 NoImprove=64 Restarts=95 Time=1042.74s
Iteration 21000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=474880116.4947 BestScore=24956864.1967 Temp=28104141.76 NoImprove=59 Restarts=100 Time=1098.74s
Iteration 22000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=222785957.4846 BestScore=24956864.1967 Temp=16076301.07 NoImprove=54 Restarts=105 Time=1149.01s
Iteration 23000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=583046008.7049 BestScore=24956864.1967 Temp=23979596.81 NoImprove=49 Restarts=110 Time=1205.93s
Iteration 24000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=294439277.1187 BestScore=24956864.1967 Temp=17193161.14 NoImprove=44 Restarts=115 Time=1252.11s
Iteration 25000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=300860362.0225 BestScore=24956864.1967 Temp=24342755.01 NoImprove=39 Restarts=120 Time=1305.89s
Iteration 26000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=143177602.0753 BestScore=24956864.1967 Temp=15793040.10 NoImprove=34 Restarts=125 Time=1359.75s
Iteration 27000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=161727112.8301 BestScore=24956864.1967 Temp=23813606.51 NoImprove=29 Restarts=130 Time=1406.63s
Iteration 28000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=363831943.3588 BestScore=24956864.1967 Temp=20061913.41 NoImprove=24 Restarts=135 Time=1456.27s
Iteration 29000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=587094740.4258 BestScore=24956864.1967 Temp=34792563.17 NoImprove=19 Restarts=140 Time=1507.16s
Iteration 30000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=440163231.4949 BestScore=24956864.1967 Temp=23288316.04 NoImprove=14 Restarts=145 Time=1560.52s
Iteration 31000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=404924656.1761 BestScore=24956864.1967 Temp=20140446.11 NoImprove=9 Restarts=150 Time=1610.76s
Iteration 32000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=508795074.6989 BestScore=24956864.1967 Temp=25953388.28 NoImprove=4 Restarts=155 Time=1662.60s
Iteration 33000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=178947740.3912 BestScore=24956864.1967 Temp=11990406.35 NoImprove=200 Restarts=159 Time=1706.71s
Iteration 34000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=50798847.0735 BestScore=24956864.1967 Temp=5791116.33 NoImprove=195 Restarts=164 Time=1759.83s
Iteration 35000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=69304657.4704 BestScore=24956864.1967 Temp=10264288.81 NoImprove=190 Restarts=169 Time=1809.23s
Iteration 36000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=59954053.7265 BestScore=24956864.1967 Temp=7250641.85 NoImprove=185 Restarts=174 Time=1859.79s
Iteration 37000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=163134308.6575 BestScore=24956864.1967 Temp=9624857.11 NoImprove=180 Restarts=179 Time=1910.90s
Iteration 38000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=162341314.4624 BestScore=24956864.1967 Temp=15095485.40 NoImprove=175 Restarts=184 Time=1956.36s
Iteration 39000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=51287973.2204 BestScore=24956864.1967 Temp=8299114.78 NoImprove=170 Restarts=189 Time=2002.23s
Iteration 40000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=140587397.5031 BestScore=24956864.1967 Temp=11624080.25 NoImprove=165 Restarts=194 Time=2049.95s
Iteration 41000: BestViol=614.0675 BestAff=3386 BestCompact=193189.20 CurScore=91723028.1830 BestScore=24956864.1967 Temp=15413907.84 NoImprove=160 Restarts=199 Time=2092.24s
